@relation gesture


@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute x5 numeric
@attribute y5 numeric
@attribute x6 numeric
@attribute y6 numeric
@attribute x7 numeric
@attribute y7 numeric
@attribute x8 numeric
@attribute y8 numeric
@attribute x9 numeric
@attribute y9 numeric
@attribute x10 numeric
@attribute y10 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute x13 numeric
@attribute y13 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute x15 numeric
@attribute y15 numeric
@attribute action {click, dbclick, drag}

@data
104.89,192.57,104.89,191.57,106.89,189.58,130.86,203.55,177.81,264.44,217.77,342.30,213.78,396.20,182.81,434.13,141.85,441.11,101.89,425.14,94.90,366.25,143.85,270.43,197.79,202.55,261.73,126.70,280.71,105.73,click
400.58,176.60,399.58,178.60,406.58,184.59,425.56,210.54,453.53,271.43,458.52,328.32,431.55,387.21,388.60,432.13,371.61,434.13,335.65,409.17,323.66,341.30,348.64,281.41,401.58,212.54,460.52,156.64,511.47,104.74,click
603.37,128.69,607.37,134.68,637.34,169.62,663.31,213.53,684.29,292.39,681.29,336.31,659.31,387.21,632.34,415.16,574.40,402.18,547.43,371.24,549.43,290.39,583.39,232.50,642.33,149.65,678.29,111.72,717.25,62.81,click
799.17,157.64,804.16,166.62,817.15,187.58,849.12,246.47,853.11,301.37,827.14,352.28,797.17,385.22,756.21,401.19,711.26,376.23,708.26,322.33,751.22,242.48,787.18,195.57,826.14,154.64,888.07,97.75,925.04,70.80,click
38.96,41.85,38.96,43.85,48.95,52.83,83.91,79.78,164.83,151.65,191.80,194.57,199.79,257.45,175.82,284.40,124.87,288.40,94.90,272.43,86.91,215.53,126.87,131.69,196.80,54.83,233.76,19.89,254.73,-2.07,click
446.53,67.80,449.53,69.80,477.50,86.77,502.48,105.73,526.45,124.70,559.42,170.61,564.41,225.51,545.43,262.44,514.46,279.41,488.49,272.43,489.49,197.56,514.46,132.68,548.43,77.79,584.39,36.86,620.35,-7.06,click
140.85,70.80,153.84,81.78,251.74,156.64,312.67,225.51,350.63,306.36,352.63,358.27,328.66,386.21,239.75,381.22,203.79,332.31,202.79,269.43,228.76,189.58,260.73,133.68,307.68,63.81,341.64,12.91,363.62,-21.03,click
534.44,66.81,534.44,67.80,563.41,87.77,608.37,127.69,644.33,177.60,665.31,235.49,668.30,271.43,648.32,333.31,618.36,355.27,562.41,369.25,492.49,348.28,498.48,247.47,609.37,95.75,664.31,29.87,688.28,-5.06,click
339.65,68.80,339.65,69.80,345.64,74.79,410.57,108.73,446.53,131.69,513.47,206.55,523.45,262.44,488.49,347.29,456.52,369.25,383.60,356.27,364.62,313.35,400.58,198.56,451.53,127.69,557.42,30.87,605.37,-16.04,click
678.29,71.80,683.29,74.79,739.23,107.73,795.17,153.65,847.12,257.45,845.12,322.33,811.16,381.22,766.20,400.19,695.28,393.20,646.33,360.26,629.34,318.34,652.32,238.49,762.21,81.78,829.14,.93,852.11,-25.02,click
75.92,48.84,75.92,49.84,90.91,58.82,117.88,70.80,187.80,122.70,224.77,150.65,250.74,175.60,271.72,216.53,268.72,252.46,233.76,293.39,152.84,301.37,89.91,260.45,134.86,132.68,236.75,47.84,297.69,10.91,click
383.60,56.82,382.60,56.82,399.58,70.80,481.50,162.63,498.48,213.53,488.49,243.48,451.53,273.42,430.55,273.42,409.57,250.47,400.58,221.52,402.58,182.59,428.55,119.71,461.52,81.78,507.47,37.86,531.45,19.89,click
615.36,44.85,614.36,45.84,615.36,45.84,619.35,53.83,631.34,69.80,669.30,133.68,692.28,187.58,698.27,208.54,692.28,243.48,665.31,266.44,641.33,273.42,599.38,251.46,577.40,171.61,603.37,118.71,677.29,37.86,click
774.19,34.87,774.19,34.87,776.19,39.86,798.17,70.80,837.13,122.70,860.10,182.59,858.11,233.50,830.14,278.41,791.18,294.38,746.22,265.44,729.24,182.59,747.22,123.70,803.16,56.82,858.11,3.92,894.07,-29.02,click
36.96,214.53,36.96,214.53,40.96,216.53,72.92,240.48,149.84,343.29,167.83,398.19,174.82,425.14,153.84,443.11,81.91,433.13,56.94,403.18,72.92,318.34,117.88,249.47,215.78,133.68,239.75,113.72,246.74,108.73,click
341.64,167.62,342.64,169.62,356.63,191.57,404.58,287.40,422.56,342.30,408.57,394.20,372.61,424.14,295.69,413.16,284.70,351.28,352.63,245.48,433.55,163.63,497.48,104.74,511.47,92.76,514.46,90.76,514.46,90.76,click
557.42,136.68,559.42,140.67,580.40,178.60,600.37,216.53,630.34,261.45,647.33,294.38,651.32,333.31,642.33,370.24,609.37,412.17,554.42,422.15,494.48,366.25,529.45,262.44,619.35,166.62,697.27,107.73,713.26,96.75,click
703.27,128.69,703.27,129.69,706.26,133.68,811.16,211.54,847.12,256.45,849.12,325.33,832.13,377.23,808.16,415.16,724.25,416.16,684.29,374.24,695.28,270.43,763.21,188.58,822.14,129.69,877.09,84.77,883.08,79.78,click
61.94,40.85,61.94,41.85,70.93,53.83,117.88,116.71,170.82,186.58,209.78,264.44,218.77,315.35,192.80,351.28,153.84,354.27,104.89,318.34,90.91,246.47,118.88,133.68,168.82,53.83,206.78,5.92,224.77,-15.04,click
353.63,51.83,353.63,52.83,358.63,59.82,393.59,103.74,434.55,185.59,438.54,249.47,411.57,325.33,369.61,344.29,322.66,309.36,321.66,253.46,365.62,149.65,413.57,87.77,459.52,31.87,476.50,11.91,481.50,-.07,click
584.39,41.85,585.39,43.85,591.38,50.84,629.34,89.76,674.30,161.63,701.27,225.51,694.28,270.43,665.31,300.37,616.36,312.35,555.42,286.40,573.40,159.63,630.34,81.78,682.29,28.88,712.26,-8.06,730.24,-21.03,click
752.22,92.76,752.22,93.76,758.21,98.75,783.18,114.72,846.12,175.60,870.09,224.51,873.09,278.41,850.11,325.33,813.15,343.29,773.19,339.30,745.22,303.37,755.21,223.52,800.17,152.65,870.09,70.80,898.06,41.85,click
233.76,158.64,232.76,160.63,237.75,163.63,257.73,185.59,300.69,267.43,313.67,339.30,312.67,395.20,293.69,419.15,266.72,403.18,237.75,365.25,244.75,307.36,293.69,218.52,349.64,150.65,374.61,117.71,379.60,110.72,click
460.52,154.64,460.52,155.64,465.52,158.64,487.49,171.61,506.47,193.57,524.45,235.49,542.43,273.42,549.43,315.35,528.45,358.27,495.48,369.25,462.52,315.35,477.50,258.45,522.46,191.57,591.38,130.69,608.37,117.71,click
661.31,151.65,666.31,155.64,685.29,174.61,727.24,245.48,746.22,283.40,755.21,327.32,732.24,371.24,686.29,401.19,655.32,406.18,618.36,367.25,623.35,321.33,685.29,226.51,738.23,172.61,792.17,110.72,803.16,102.74,click
59.94,73.79,59.94,75.79,95.90,106.73,168.82,209.54,166.83,287.40,107.89,301.37,50.95,190.58,112.88,98.75,235.75,81.78,318.67,177.60,312.67,253.46,228.76,258.45,234.76,164.62,289.70,62.81,336.65,18.89,dbclick
423.56,90.76,425.56,92.76,448.53,120.71,481.50,185.59,487.49,253.46,451.53,272.43,447.53,190.58,508.47,121.70,566.41,180.60,572.40,230.50,546.43,254.46,520.46,222.52,536.44,141.67,598.38,60.82,604.37,54.83,dbclick
652.32,123.70,652.32,124.70,681.29,159.63,708.26,230.50,691.28,248.47,659.31,269.43,644.33,255.46,672.30,177.60,719.25,146.66,781.19,169.62,781.19,230.50,745.22,265.44,716.25,238.49,739.23,154.64,794.17,90.76,dbclick
79.92,328.32,79.92,329.32,116.88,361.26,142.85,402.18,118.88,438.12,88.91,436.12,123.87,352.28,158.83,329.32,236.75,364.26,253.74,410.17,238.75,426.14,208.78,400.19,216.77,320.34,251.74,274.42,287.70,250.47,dbclick
405.58,273.42,408.57,277.42,446.53,333.31,448.53,398.19,407.58,430.13,387.60,389.21,405.58,348.28,445.54,303.37,507.47,305.36,535.44,358.27,525.45,411.17,494.48,428.14,478.50,367.25,516.46,280.41,552.42,241.48,dbclick
599.38,271.43,602.37,274.42,660.31,336.31,650.32,396.20,598.38,414.16,605.37,335.31,633.34,292.39,694.28,291.39,728.24,344.29,722.25,399.19,684.29,417.16,674.30,355.27,713.26,275.42,740.23,237.49,759.21,220.52,dbclick
352.63,49.84,355.63,51.83,405.58,90.76,428.55,144.66,400.58,173.61,375.61,143.66,388.60,91.76,438.54,56.82,487.49,66.81,519.46,111.72,508.47,159.63,475.50,172.61,458.52,108.73,486.49,41.85,563.41,-1.07,dbclick
746.22,280.41,762.21,288.40,833.13,370.24,821.14,405.18,766.20,397.19,764.20,318.34,792.17,268.43,856.11,256.45,895.07,310.35,892.07,366.25,865.10,391.21,836.13,340.30,853.11,253.46,889.07,194.57,917.04,167.62,dbclick
96.90,82.78,97.90,85.77,140.85,122.70,182.81,194.57,188.80,270.43,130.86,272.43,133.86,173.61,200.79,93.76,308.68,119.71,341.64,217.53,309.68,271.43,275.71,251.46,262.73,142.67,309.68,45.84,348.64,20.89,dbclick
456.52,90.76,456.52,91.76,495.48,139.67,543.43,236.49,489.49,303.37,437.54,266.44,484.50,163.63,542.43,127.69,595.38,149.65,646.33,227.51,633.34,286.40,587.39,291.39,566.41,200.56,618.36,102.74,675.30,46.84,dbclick
208.78,278.41,210.78,280.41,242.75,315.35,280.71,394.20,252.74,441.11,200.79,438.12,231.76,347.29,308.68,290.39,385.60,305.36,426.56,371.24,423.56,409.17,369.61,424.14,359.63,356.27,407.58,264.44,479.50,214.53,dbclick
567.41,270.43,594.38,287.40,651.32,372.24,628.35,447.10,560.42,456.09,556.42,387.21,625.35,294.38,696.27,290.39,737.23,332.31,765.20,393.20,733.24,483.04,671.30,430.13,685.29,331.32,739.23,243.48,786.18,211.54,dbclick
650.32,47.84,652.32,49.84,735.23,134.68,755.21,185.59,723.25,230.50,672.30,228.51,657.32,178.60,743.23,64.81,832.13,96.75,836.13,226.51,780.19,248.47,739.23,194.57,770.20,109.73,838.13,58.82,889.07,33.87,dbclick
157.84,82.78,175.82,103.74,222.77,219.52,228.76,291.39,191.80,312.35,158.83,250.47,209.78,138.67,277.71,106.73,344.64,137.67,378.61,264.44,356.63,300.37,298.69,234.50,295.69,129.69,327.66,70.80,365.62,32.87,dbclick
496.48,77.79,499.48,82.78,537.44,177.60,537.44,244.48,504.47,282.41,480.50,283.40,471.51,224.51,494.48,163.63,541.44,107.73,587.39,104.74,641.33,189.58,640.33,268.43,560.42,267.43,595.38,143.66,685.29,42.85,dbclick
253.74,267.43,259.73,273.42,305.68,349.28,316.67,418.16,272.72,462.07,238.75,424.14,283.70,322.33,369.61,299.38,442.54,349.28,459.52,390.21,423.56,442.11,369.61,443.11,400.58,295.38,444.54,235.49,500.48,193.57,dbclick
547.43,237.49,556.42,242.48,607.37,288.40,636.34,344.29,632.34,410.17,567.41,448.10,539.44,384.22,589.39,288.40,709.26,268.43,760.21,360.26,714.26,437.12,662.31,438.12,694.28,300.37,753.22,220.52,804.16,176.60,dbclick
652.32,31.87,660.31,40.85,772.20,138.67,772.20,222.52,716.25,254.46,684.29,202.55,706.26,101.74,779.19,60.82,865.10,105.73,888.07,203.55,853.11,245.48,791.18,225.51,785.18,139.67,844.12,55.83,901.06,11.91,dbclick
131.86,81.78,152.84,97.75,220.77,184.59,226.76,250.47,203.79,300.37,158.83,276.42,173.82,165.62,258.73,94.75,321.66,122.70,349.64,190.58,337.65,285.40,307.68,292.39,264.72,233.50,285.70,126.70,343.64,59.82,dbclick
434.55,75.79,440.54,84.77,493.49,172.61,509.47,236.49,476.50,283.40,431.55,271.43,434.55,188.58,521.46,104.74,607.37,167.62,625.35,238.49,577.40,295.38,534.44,255.46,537.44,153.65,585.39,88.77,629.34,44.85,dbclick
673.30,69.80,690.28,77.79,759.21,178.60,755.21,240.48,721.25,271.43,673.30,268.43,663.31,210.54,698.27,128.69,744.22,85.77,794.17,85.77,844.12,134.68,861.10,217.53,812.15,274.42,770.20,176.60,852.11,52.83,dbclick
246.74,282.41,247.74,283.40,291.70,345.29,301.69,434.13,269.72,473.05,224.77,403.18,286.70,305.36,351.63,279.41,408.57,322.33,429.55,397.19,420.56,434.13,376.61,449.10,357.63,364.26,380.60,277.42,449.53,193.57,dbclick
496.48,255.46,540.44,303.37,552.42,415.16,486.49,427.14,506.47,344.29,558.42,274.42,619.35,272.43,672.30,362.26,661.31,419.15,611.36,457.08,571.40,370.24,600.37,310.35,652.32,235.49,678.29,206.55,717.25,181.59,dbclick
727.24,252.46,752.22,280.41,796.17,359.26,761.21,420.15,711.26,421.15,714.26,322.33,783.18,261.45,826.14,268.43,863.10,317.34,873.09,374.24,851.11,410.17,800.17,434.13,797.17,354.27,850.11,238.49,891.07,190.58,dbclick
120.87,74.79,117.88,72.79,127.87,83.77,161.83,129.69,192.80,213.53,183.81,278.41,141.85,273.42,159.83,149.65,238.75,95.75,309.68,138.67,343.64,229.50,325.66,292.39,267.72,252.46,294.69,116.71,395.59,29.87,dbclick
480.50,67.80,480.50,68.80,501.48,106.73,518.46,266.44,488.49,286.40,458.52,247.47,491.49,148.65,554.42,106.73,605.37,121.70,640.33,213.53,631.34,273.42,586.39,288.40,552.42,206.55,584.39,123.70,646.33,52.83,dbclick
732.24,74.79,735.23,78.78,760.21,115.72,790.18,225.51,766.20,269.43,705.27,252.46,727.24,165.62,783.18,105.73,858.11,141.67,888.07,191.57,867.10,257.45,818.15,289.39,779.19,231.50,846.12,93.76,896.07,47.84,dbclick
168.82,285.40,172.82,290.39,222.77,357.27,213.78,436.12,158.83,441.11,176.82,353.28,250.74,313.35,318.67,303.37,365.62,334.31,380.60,381.22,363.62,429.13,282.71,397.19,285.70,335.31,353.63,256.45,418.56,222.52,dbclick
477.50,267.43,479.50,269.43,503.48,296.38,531.45,357.27,531.45,391.21,479.50,443.11,435.55,417.16,489.49,324.33,559.42,283.40,622.35,320.34,630.34,382.22,577.40,440.11,540.44,411.17,588.39,294.38,656.32,232.50,dbclick
665.31,267.43,665.31,267.43,712.26,303.37,762.21,367.25,735.23,412.17,662.31,437.12,631.34,372.24,721.25,295.38,817.15,308.36,861.10,347.29,848.12,420.15,800.17,441.11,766.20,383.22,837.13,279.41,922.04,224.51,dbclick
120.87,77.79,126.87,81.78,189.80,150.65,230.76,251.46,233.76,301.37,218.77,335.31,159.83,288.40,224.77,122.70,280.71,93.76,338.65,203.55,354.63,328.32,295.69,271.43,299.69,167.62,347.64,77.79,417.57,8.91,dbclick
466.51,89.76,475.50,105.73,515.46,203.55,518.46,265.44,487.49,325.33,453.53,342.30,418.56,318.34,431.55,254.46,473.51,173.61,550.43,124.70,613.36,182.59,619.35,273.42,586.39,347.29,564.41,254.46,631.34,88.77,dbclick
720.25,84.77,728.24,103.74,757.21,187.58,767.20,275.42,737.23,316.34,698.27,331.32,680.29,269.43,714.26,175.60,753.22,119.71,811.16,98.75,845.12,136.68,864.10,244.48,824.14,316.34,782.19,229.50,840.12,91.76,dbclick
104.89,63.81,110.88,69.80,180.81,207.55,162.83,313.35,116.88,266.44,160.83,142.67,229.76,100.74,286.70,99.74,320.67,140.67,345.64,218.52,327.66,299.38,303.68,307.36,239.75,271.43,276.71,124.70,355.63,33.87,dbclick
488.49,61.82,492.49,67.80,554.42,179.60,561.42,262.44,479.50,306.36,462.52,199.56,514.46,126.70,592.38,85.77,657.32,140.67,666.31,246.47,630.34,290.39,585.39,287.40,592.38,156.64,662.31,71.80,736.23,32.87,dbclick
691.28,215.53,695.28,220.52,750.22,327.32,744.22,409.17,689.28,426.14,681.29,353.28,723.25,275.42,775.19,235.49,842.12,260.45,863.10,304.37,862.10,365.25,836.13,405.18,793.17,400.19,821.14,262.44,881.08,178.60,dbclick
239.75,284.40,240.75,285.40,273.71,344.29,286.70,417.16,266.72,482.04,191.80,431.13,229.76,367.25,338.65,317.34,410.57,333.31,442.54,403.18,413.57,461.08,352.63,443.11,352.63,372.24,418.56,286.40,505.47,236.49,dbclick
91.90,94.75,96.90,100.74,180.81,163.63,221.77,248.47,217.77,309.36,177.81,346.29,132.86,298.38,151.84,213.53,292.70,141.67,375.61,243.48,381.60,286.40,342.64,322.33,295.69,305.36,306.68,183.59,383.60,97.75,dbclick
517.46,87.77,521.46,90.76,597.38,178.60,627.35,244.48,563.41,336.31,499.48,273.42,522.46,185.59,617.36,119.71,681.29,126.70,749.22,214.53,744.22,297.38,701.27,326.33,642.33,253.46,707.26,137.67,811.16,63.81,dbclick
127.87,94.75,130.86,96.75,164.83,113.72,234.76,189.58,228.76,289.39,185.81,309.36,170.82,232.50,241.75,140.67,359.63,148.65,398.58,210.54,381.60,283.40,333.65,285.40,318.67,186.58,370.61,112.72,454.53,68.80,dbclick
562.41,97.75,571.40,108.73,607.37,168.62,624.35,258.45,540.44,297.38,524.45,209.54,594.38,142.67,653.32,138.67,704.27,181.59,721.25,235.49,687.28,292.39,657.32,288.40,671.30,201.56,724.25,138.67,812.15,88.77,dbclick
277.71,273.42,277.71,274.42,307.68,303.37,358.63,388.21,343.64,439.12,294.69,448.10,297.69,340.30,387.60,251.46,457.52,266.44,495.48,332.31,492.49,373.24,462.52,419.15,421.56,429.13,422.56,308.36,531.45,211.54,dbclick
599.38,244.48,599.38,245.48,634.34,282.41,689.28,383.22,645.33,446.10,584.39,423.15,612.36,345.29,698.27,274.42,758.21,286.40,801.17,374.24,779.19,437.12,715.25,412.17,723.25,324.33,794.17,222.52,849.12,185.59,dbclick
91.90,67.80,102.89,70.80,208.78,127.69,198.79,220.52,145.85,228.51,158.83,158.64,215.78,81.78,246.74,78.78,272.72,136.68,299.69,271.43,311.68,342.30,312.67,346.29,316.67,362.26,328.66,348.28,373.61,277.42,drag
466.51,43.85,468.51,46.84,573.40,109.73,580.40,206.55,522.46,224.51,510.47,152.65,549.43,73.79,596.38,69.80,638.34,129.69,633.34,188.58,541.44,272.43,460.52,328.32,416.57,364.26,399.58,376.23,411.57,303.37,drag
716.25,70.80,739.23,99.74,762.21,168.62,749.22,228.51,719.25,238.49,692.28,211.54,700.27,153.65,735.23,101.74,782.19,89.76,797.17,226.51,799.17,363.26,801.17,391.21,803.16,398.19,819.15,371.24,859.11,282.41,drag
118.88,246.47,141.85,257.45,203.79,338.30,179.81,423.15,137.86,414.16,149.84,334.31,199.79,277.42,243.75,275.42,264.72,304.37,285.70,360.26,312.67,400.19,334.65,433.13,354.63,468.06,357.63,464.07,385.60,389.21,drag
195.80,30.87,232.76,49.84,290.70,137.67,245.74,192.57,201.79,133.68,283.70,56.82,344.64,70.80,353.63,137.67,309.68,216.53,238.75,278.41,182.81,308.36,146.85,318.34,125.87,313.35,125.87,247.47,136.86,223.52,drag
445.54,38.86,453.53,41.85,484.50,53.83,522.46,90.76,530.45,119.71,523.45,154.64,469.51,165.62,478.50,102.74,566.41,57.82,600.37,89.76,537.44,200.56,456.52,266.44,371.61,303.37,362.62,304.37,392.59,220.52,drag
657.32,55.83,662.31,56.82,747.22,129.69,703.27,195.57,659.31,184.59,689.28,87.77,732.24,57.82,758.21,58.82,771.20,77.79,780.19,143.66,788.18,225.51,790.18,275.42,794.17,307.36,800.17,330.32,831.13,273.42,drag
554.42,211.54,561.42,213.53,623.35,250.47,651.32,308.36,595.38,361.26,561.42,322.33,625.35,212.54,652.32,202.55,661.31,265.44,670.30,332.31,689.28,419.15,695.28,433.13,697.27,436.12,713.26,407.18,737.23,353.28,drag
253.74,243.48,299.69,288.40,319.67,369.25,292.70,421.15,249.74,411.17,267.72,330.32,323.66,262.44,366.62,232.50,385.60,234.50,396.59,307.36,413.57,407.18,421.56,445.11,422.56,463.07,425.56,472.06,445.54,425.14,drag
82.91,42.85,95.90,48.84,157.84,93.76,178.81,163.63,160.83,209.54,118.88,213.53,105.89,174.61,159.83,93.76,196.80,67.80,227.76,73.79,248.74,114.72,254.73,198.56,258.73,258.45,265.72,290.39,315.67,188.58,drag
418.56,65.81,421.56,68.80,457.52,104.74,474.51,191.57,446.53,238.49,409.57,201.56,427.55,138.67,483.50,94.75,507.47,99.74,513.47,156.64,519.46,247.47,523.45,286.40,526.45,303.37,551.43,269.43,574.40,226.51,drag
619.35,56.82,620.35,57.82,672.30,98.75,697.27,169.62,674.30,233.50,623.35,228.51,608.37,177.60,664.31,89.76,715.25,66.81,736.23,112.72,743.23,215.53,743.23,280.41,744.22,298.38,748.22,296.38,797.17,220.52,drag
85.91,214.53,85.91,214.53,134.86,258.45,156.84,365.25,106.89,374.24,118.88,271.43,185.81,222.52,217.77,223.52,246.74,284.40,248.74,364.26,255.73,420.15,264.72,476.05,265.72,482.04,266.72,482.04,302.68,402.18,drag
386.60,172.61,389.59,175.60,444.54,230.50,464.52,323.33,414.57,374.24,366.62,315.35,409.57,241.48,472.51,199.56,506.47,228.51,510.47,349.28,516.46,412.17,516.46,440.11,517.46,448.10,532.45,433.13,570.41,386.21,drag
595.38,192.57,619.35,203.55,676.30,252.46,702.27,302.37,679.29,349.28,637.34,369.25,601.37,318.34,687.28,202.55,736.23,221.52,748.22,329.32,751.22,417.16,756.21,441.11,757.21,445.11,763.21,442.11,797.17,388.21,drag
65.93,57.82,67.93,57.82,131.86,61.82,183.81,80.78,202.79,118.71,172.82,191.57,113.88,202.55,157.84,96.75,247.74,60.82,294.69,79.78,273.71,173.61,203.79,268.43,140.85,334.31,118.88,350.28,114.88,308.36,drag
369.61,48.84,372.61,50.84,440.54,111.72,420.56,193.57,359.63,191.57,363.62,125.70,419.56,73.79,481.50,74.79,518.46,95.75,496.48,155.64,386.60,255.46,267.72,320.34,251.74,321.33,270.72,261.45,322.66,199.56,drag
600.37,51.83,612.36,57.82,677.29,138.67,626.35,196.57,592.38,134.68,717.25,77.79,730.24,144.66,613.36,230.50,516.46,270.43,450.53,296.38,376.61,321.33,356.63,325.33,357.63,320.34,397.59,283.40,453.53,238.49,drag
142.85,211.54,160.83,219.52,249.74,331.32,216.77,415.16,177.81,329.32,286.70,239.49,356.63,267.43,349.64,317.34,324.66,389.21,316.67,434.13,317.67,469.06,320.67,479.04,319.67,479.04,346.64,439.12,382.60,398.19,drag
513.47,181.59,520.46,187.58,570.41,243.48,584.39,282.41,569.41,333.31,517.46,354.27,523.45,274.42,624.35,187.58,649.32,194.57,657.32,225.51,656.32,302.37,652.32,373.24,643.33,426.14,642.33,438.12,652.32,430.13,drag
58.94,61.82,84.91,75.79,172.82,177.60,127.87,245.48,95.90,167.62,141.85,104.74,191.80,88.77,237.75,91.76,282.71,103.74,354.63,112.72,402.58,118.71,463.52,118.71,493.49,117.71,510.47,114.72,500.48,102.74,drag
288.70,148.65,288.70,150.65,330.66,173.61,395.59,263.44,378.61,316.34,311.68,333.31,305.68,261.45,358.63,186.58,436.55,180.60,458.52,249.47,472.51,367.25,482.50,417.16,485.49,436.12,487.49,437.12,527.45,363.26,drag
596.38,49.84,600.37,53.83,668.30,141.67,625.35,239.49,562.41,213.53,609.37,94.75,687.28,65.81,732.24,115.72,734.24,214.53,731.24,334.31,732.24,381.22,730.24,398.19,730.24,401.19,737.23,394.20,781.19,341.30,drag
293.69,32.87,297.69,34.87,352.63,68.80,386.60,144.66,312.67,183.59,306.68,110.72,411.57,52.83,467.51,72.79,446.53,132.68,304.68,232.50,169.82,304.37,134.86,316.34,123.87,318.34,121.87,316.34,166.83,236.49,drag
524.45,54.83,534.44,55.83,587.39,81.78,602.37,120.71,565.41,191.57,533.44,205.55,506.47,182.59,525.45,132.68,590.39,75.79,624.35,76.79,645.33,143.66,631.34,280.41,627.35,391.21,625.35,412.17,694.28,334.31,drag
371.61,221.52,387.60,216.53,444.54,242.48,418.56,319.34,349.64,336.31,414.57,220.52,493.49,217.53,505.47,293.39,509.47,389.21,513.47,426.14,514.46,431.13,514.46,435.12,515.46,437.12,515.46,438.12,540.44,403.18,drag
81.91,55.83,81.91,56.82,117.88,72.79,187.80,151.65,170.82,216.53,126.87,227.51,118.88,186.58,169.82,91.76,242.75,65.81,262.73,106.73,264.72,204.55,275.71,285.40,291.70,362.26,298.69,382.22,322.66,317.34,drag
417.57,44.85,416.57,45.84,456.52,75.79,485.49,136.68,474.51,199.56,436.55,230.50,401.58,223.52,387.60,163.63,428.55,99.74,533.44,59.82,548.43,139.67,546.43,242.48,555.42,326.33,560.42,356.27,590.39,308.36,drag
658.31,50.84,659.31,51.83,689.28,73.79,744.22,177.60,718.25,221.52,674.30,229.50,661.31,144.66,726.24,72.79,752.22,61.82,763.21,158.64,767.20,229.50,771.20,297.38,780.19,339.30,789.18,334.31,831.13,258.45,drag
77.92,205.55,77.92,206.55,130.86,255.46,144.85,331.32,100.89,371.24,65.93,327.32,143.85,230.50,229.76,235.49,255.73,286.40,264.72,375.23,277.71,443.11,285.70,468.06,297.69,446.10,321.66,411.17,339.65,387.21,drag
359.63,155.64,394.59,176.60,471.51,259.45,470.51,322.33,423.56,343.29,373.61,303.37,426.56,206.55,494.48,171.61,516.46,207.55,523.45,312.35,539.44,395.20,547.43,432.13,550.43,445.11,551.43,447.10,612.36,355.27,drag
618.36,148.65,645.33,168.62,714.26,261.45,668.30,346.29,616.36,311.35,663.31,203.55,734.24,164.62,776.19,208.54,779.19,311.35,787.18,399.19,795.17,446.10,795.17,466.07,795.17,471.06,795.17,471.06,817.15,433.13,drag
47.95,41.85,59.94,45.84,156.84,83.77,184.81,147.66,154.84,204.55,95.90,223.52,77.92,171.61,147.85,70.80,176.82,46.84,209.78,42.85,232.76,90.76,242.75,194.57,270.72,352.28,273.71,349.28,319.67,252.46,drag
421.56,38.86,421.56,40.85,454.53,71.80,493.49,134.68,470.51,203.55,426.56,218.52,392.59,157.64,426.56,83.77,516.46,67.80,542.43,104.74,549.43,203.55,562.41,295.38,571.40,342.30,579.40,351.28,617.36,284.40,drag
643.33,41.85,649.32,45.84,726.24,114.72,738.23,207.55,671.30,235.49,640.33,173.61,713.26,69.80,775.19,49.84,793.17,81.78,783.18,221.52,778.19,293.39,783.18,330.32,783.18,344.29,782.19,354.27,782.19,360.26,drag
119.88,261.45,149.84,283.40,185.81,328.32,190.80,369.25,157.84,399.19,119.88,380.23,153.84,305.36,228.76,269.43,288.70,274.42,301.69,301.37,297.69,377.23,293.69,435.12,293.69,457.08,294.69,476.05,323.66,432.13,drag
65.93,64.81,65.93,64.81,97.90,69.80,171.82,156.64,182.81,207.55,169.82,236.49,133.86,244.48,104.89,215.53,180.81,92.76,221.77,75.79,261.73,123.70,299.69,273.42,327.66,355.27,334.65,377.23,377.61,283.40,drag
467.51,48.84,468.51,50.84,508.47,82.78,565.41,188.58,527.45,257.45,457.52,227.51,485.49,132.68,576.40,77.79,613.36,106.73,632.34,214.53,635.34,294.38,641.33,342.30,642.33,352.28,643.33,352.28,692.28,280.41,drag
685.29,44.85,693.28,48.84,769.20,116.71,790.18,175.60,789.18,197.56,762.21,235.49,715.25,237.49,682.29,199.56,704.27,112.72,799.17,69.80,834.13,143.66,828.14,294.38,825.14,370.24,825.14,380.23,864.10,348.28,drag
277.71,101.74,282.71,104.74,346.64,158.64,375.61,242.48,314.67,331.32,264.72,274.42,284.70,207.55,360.62,142.67,413.57,165.62,428.55,259.45,453.53,367.25,465.52,414.16,473.51,444.11,474.51,445.11,538.44,354.27,drag
325.66,63.81,338.65,71.80,412.57,119.71,421.56,186.58,371.61,227.51,358.63,179.60,428.55,106.73,537.44,84.77,557.42,98.75,512.47,176.60,432.55,259.45,356.63,324.33,280.71,371.24,251.74,382.22,260.73,348.28,drag
626.35,54.83,662.31,77.79,694.28,127.69,674.30,181.59,619.35,204.55,597.38,171.61,668.30,94.75,731.24,89.76,747.22,141.67,688.28,209.54,572.40,279.41,482.50,325.33,423.56,352.28,413.57,357.27,455.53,294.38,drag
